[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 11:03:47.308	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/core/server.go:48	listen tcp :8887: bind: Only one usage of each socket address (protocol/network address/port) is normally permitted.
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:29:14.110	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:91	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS006.txt: The system cannot find the path specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:30:52.704	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:91	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS0013.txt: The system cannot find the path specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:35:46.383	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:91	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS0013.txt: The system cannot find the path specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:35:53.557	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:91	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS006.txt: The system cannot find the path specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:36:05.985	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:91	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS006.txt: The system cannot find the path specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:37:52.474	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:92	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS006.txt: The system cannot find the path specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 16:44:29.842	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:90	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\8: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:21:43.516	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:98	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS007: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:23:49.839	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:98	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS0013.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:24:26.904	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:98	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:26:47.703	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:98	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS0010.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:29:33.557	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:98	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:33:44.546	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:34:06.086	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:36:14.350	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS009.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:39:45.281	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS009.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:39:53.067	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS009.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:41:38.996	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:41:56.781	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:42:02.239	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS0013.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:42:51.017	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:47:46.703	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
[github.com/flipped-aurora/gin-vue-admin/server]2022/07/14 - 17:53:41.200	[31merror[0m	D:/gin-vue-admin-main/gin-vue-admin-main/server/api/v1/system/sys_trs.go:96	文件不存在!	{"error": "CreateFile D:\\gin-vue-admin-main\\gin-vue-admin-main\\server\\outs\\RNAS008.txt: The system cannot find the file specified."}
